Epoch JD,Date UTC,Semi-major axis au,Eccentricity,Inclination degrees,Longitude of asc. node degrees,Argument of periapsis degrees,Mean Anomaly degrees,True Anomaly degrees
2458664.5,2019-06-30 00:00:00,1.324909000872,0.2557549336639,1.0775213087726,317.09100652947,177.47899104335,330.26042954142,310.65470059564
2458665.5,2019-07-01 00:00:00,1.3249085621324,0.25575467993898,1.0775217922352,317.09097434812,177.47904038823,330.90668789459,311.6309727492
2458666.5,2019-07-02 00:00:00,1.3249081032795,0.25575442153794,1.07752228023,317.09094297921,177.47909191368,331.55294468612,312.61270848224
2458667.5,2019-07-03 00:00:00,1.3249076246965,0.25575415853495,1.0775227702589,317.09091255882,177.47914550826,332.19919995467,313.59986868688
2458668.5,2019-07-04 00:00:00,1.3249071268717,0.25575389104751,1.077523259433,317.09088323205,177.47920104604,332.84545374435,314.59241055245
2458669.5,2019-07-05 00:00:00,1.3249066104076,0.25575361924092,1.0775237444429,317.09085515238,177.47925838668,333.49170610489,315.59028749524
2458670.5,2019-07-06 00:00:00,1.3249060760299,0.2557533433328,1.0775242215314,317.09082848093,177.47931737561,334.13795709187,316.59344909228
2458671.5,2019-07-07 00:00:00,1.3249055245977,0.2557530635976,1.0775246864678,317.0908033854,177.47937784444,334.78420676684,317.60184101941
2458672.5,2019-07-08 00:00:00,1.3249049571117,0.25575278037102,1.077525134526,317.09078003876,177.47943961162,335.43045519754,318.61540499412
2458673.5,2019-07-09 00:00:00,1.3249043747231,0.25575249405419,1.077525560467,317.09075861767,177.47950248336,336.07670245792,319.63407872338
2458674.5,2019-07-10 00:00:00,1.3249037787419,0.25575220511755,1.0775259585279,317.0907393006,177.47956625481,336.72294862821,320.65779585697
2458675.5,2019-07-11 00:00:00,1.324903170643,0.25575191410417,1.077526322418,317.09072226558,177.47963071164,337.36919379488,321.68648594658
2458676.5,2019-07-12 00:00:00,1.3249025520719,0.25575162163244,1.0775266453249,317.09070768765,177.47969563189,338.01543805053,322.72007441107
2458677.5,2019-07-13 00:00:00,1.324901924848,0.2557513283979,1.0775269199312,317.09069573593,177.47976078831,338.66168149367,323.75848250823
2458678.5,2019-07-14 00:00:00,1.3249012909654,0.25575103517391,1.0775271384445,317.09068657046,177.47982595092,339.3079242284,324.80162731333
2458679.5,2019-07-15 00:00:00,1.3249006525911,0.25575074281111,1.0775272926418,317.09068033867,177.47989089009,339.95416636398,325.84942170486
2458680.5,2019-07-16 00:00:00,1.3249000120599,0.25575045223529,1.0775273739299,317.09067717159,177.47995537992,340.6004080142,326.90177435769
2458681.5,2019-07-17 00:00:00,1.3248993718656,0.25575016444357,1.0775273734233,317.09067717998,177.4800192019,341.2466492967,327.95858974394
2458682.5,2019-07-18 00:00:00,1.3248987346472,0.25574988049861,1.0775272820406,317.09068045027,177.48008214889,341.8928903321,329.01976814192
2458683.5,2019-07-19 00:00:00,1.3248981031718,0.25574960152082,1.077527090619,317.09068704056,177.48014402928,342.53913124297,330.08520565326
2458684.5,2019-07-20 00:00:00,1.3248974803123,0.25574932867831,1.077526790047,317.09069697675,177.48020467116,343.18537215267,331.15479422851
2458685.5,2019-07-21 00:00:00,1.3248968690199,0.25574906317476,1.0775263714139,317.090710249,177.48026392652,343.83161318407,332.22842170143
